"","City","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender","income","Gini","n.M.police","n.F.police","n.U.police","n.W.police","n.B.police","n.A.police","n.L.police","n.O.police"
"93","atlanta",NA,"U","U","B","M","U",NA,"1",1,"B","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"94","atlanta",NA,"N","N","U","U","U",NA,"1.0",1,"U","U","Atlanta Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,0,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"95","atlanta",2015-08-04,"N","Y","U","U","U",NA,"20.0",2,"U","U","Atlanta Police Department",8,3,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,4,0,1,20,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"96","atlanta",2013-11-09,"N","Y","U","U","U",NA,"4.0",1,"U","U","Atlanta Police Department",11,7,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,1,1,0,4,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"97","atlanta",2012-08-11,"N","Y","U","U","U",NA,"6.0",1,"U","U","Atlanta Police Department",8,7,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,4,1,0,6,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"98","atlanta",2014-02-05,"N","Y","U","U","U",NA,"1",2,"U","U","Atlanta Police Department",2,4,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,2,0,1,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"99","atlanta",2012-07-12,"N","U","B","M","19.0",NA,"1",1,"B","M","DeKalb County Police Department",7,5,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",19,1,3,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"100","atlanta",2014-07-09,"N","Y","U","U","U",NA,"3.0",1,"U","U","Atlanta Police Department",7,4,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,3,0,0,3,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"101","atlanta",NA,"N","U","U","U","U",NA,"1",1,"W","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,0,1,0,"w","M",25288,0.468,1,0,0,1,0,0,0,0
"102","atlanta",NA,"F","U","W","M","31.0",NA,"1",1,"B","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",31,2,0,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"103","atlanta",NA,"N","U","B","F","63.0",NA,"1",1,"B","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",63,4,0,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"104","atlanta",2015-10-10,"N","N","U","U","U",NA,"1",1,"U","U","Atlanta Police Department",10,7,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,1,1,0,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"105","atlanta",NA,"N","U","B","M","29.0",NA,"1",1,"B","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",29,2,0,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"106","atlanta",2013-04-04,"N","N","U","U","U",NA,"1.0",1,"U","U","Atlanta Police Department",4,5,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,2,0,0,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"107","atlanta",NA,"N","Y","U","U","U",NA,"1.0",1,"U","U","Atlanta Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,0,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"108","atlanta",NA,"N","N","U","U","U",NA,"1",3,"U","U","Atlanta Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,1,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"109","atlanta",NA,"N","U","B","M","30.0",NA,"1",1,"B","M","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",30,2,0,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"110","atlanta",2010-04-09,"N","U","B","U","U",NA,"1",2,"W;B","M;M","DeKalb County Police Department",4,6,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,2,0,1,1,0,"b","M",25288,0.468,2,0,0,1,1,0,0,0
"111","atlanta",NA,"U","U","U","U","U",NA,"1",1,"U","U","DeKalb County Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,0,1,0,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"112","atlanta",2015-06-04,"N","U","B","M","28.0",NA,"1",2,"B;W","M;M","DeKalb County Police Department",6,5,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",28,2,3,0,1,1,0,"b","M",25288,0.468,2,0,0,1,1,0,0,0
"113","atlanta",2012-12-10,"N","U","B","M","34.0",NA,"1",1,"B","M","DeKalb County Police Department",12,2,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",34,2,2,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"114","atlanta",2011-10-08,"F","N","U","U","U",NA,"10.0",1,"U","U","Atlanta Police Department",10,7,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,1,1,0,10,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"115","atlanta",NA,"F","N","U","U","U",NA,"17.0",3,"U","U","Atlanta Police Department",0,0,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,0,0,1,17,1,"u","U",25288,0.468,0,0,1,0,0,0,0,0
"116","atlanta",2013-09-06,"N","U","U","U","U",NA,"1",1,"B","M","DeKalb County Police Department",9,6,38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W",2,"east",0,0,4,0,0,1,0,"b","M",25288,0.468,1,0,0,0,1,0,0,0
"117","austin",NA,"F","Y","W","F","31.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",31,2,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"118","austin",2012-03-02,"N","Y","W","M","34.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department",3,6,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",34,2,2,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"119","austin",2015-05-07,"F","N","W","M","25.0","Other","1",3,"W;W;A","M;M;M","Austin Police Department",5,5,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",25,2,3,0,1,1,0,"w","M",24516,0.469,3,0,0,2,0,1,0,0
"120","austin",2015-05-07,"F","Y","W","M","35.0","Shots fired / shooting","1",1,"L","M","Austin Police Department",5,5,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",35,2,3,0,0,1,0,"h","M",24516,0.469,1,0,0,0,0,0,1,0
"121","austin",2010-01-10,"F","Y","L","M","16.0","Burglary / home invasion","1",1,"W","M","Austin Police Department",1,1,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",16,1,1,1,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"122","austin",2016-06-04,"N","N","W","U","U","Suicidal Subject",">/=1",1,"W","M","Austin Police Department",6,7,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",0,0,3,1,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"123","austin",2014-08-09,"F","Y","W","M","24.0","Robbery","1",2,"W;W","M;M","Austin Police Department",8,7,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",24,2,4,1,1,1,0,"w","M",24516,0.469,2,0,0,2,0,0,0,0
"124","austin",NA,"N","Y","W","M","26.0","Weapons disturbance","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",26,2,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"125","austin",NA,"N","N","L","M","22.0","Traffic stop","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",22,2,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"126","austin",NA,"F","N","B","U","U","Suspicious activity / patrol, Vehicle","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",0,0,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"127","austin",NA,"N","Y","W","M","18.0","Warrant Service",">/=3",2,"W;W","M;M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",18,1,0,0,1,3,1,"w","M",24516,0.469,2,0,0,2,0,0,0,0
"128","austin",2011-05-11,"N","N","L","M","34.0","Fight / disorderly conduct","1",1,"W","M","Austin Police Department",5,4,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",34,2,3,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"129","austin",2012-05-04,"F","N","B","M","35.0","Traffic stop","1",1,"W","M","Austin Police Department",5,6,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",35,2,3,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"130","austin",NA,"F","N","W","F","26.0","Welfare Check",">/=12",2,"W;W","M;F","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",26,2,0,0,1,12,1,"w","F",24516,0.469,1,1,0,2,0,0,0,0
"131","austin",2011-09-05,"F","Y","L","M","30.0","Shots fired / shooting","1",1,"L","M","Austin Police Department",9,2,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",30,2,4,0,0,1,0,"h","M",24516,0.469,1,0,0,0,0,0,1,0
"132","austin",NA,"N","Y","W","M","21.0","Robbery","1",2,"L;W","M;M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",21,2,0,0,1,1,0,"h","M",24516,0.469,2,0,0,1,0,0,1,0
"133","austin",2015-07-02,"F","Y","W","M","27.0","Shots fired / shooting","1",1,"W","M","Austin Police Department",7,5,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",27,2,3,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"134","austin",2013-08-05,"N","N","W","M","55.0","Traffic stop","1",1,"W","M","Austin Police Department",8,2,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",55,3,4,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"135","austin",NA,"F","Y","W","M","34.0","Suspicious Person",">/=20",3,"W;W;L","M;M;M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",34,2,0,0,1,20,1,"w","M",24516,0.469,3,0,0,2,0,0,1,0
"136","austin",NA,"N","Y","B","M","30.0","Weapons disturbance","1",2,"L;W","F;M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",30,2,0,0,1,1,0,"h","F",24516,0.469,1,1,0,1,0,0,1,0
"137","austin",NA,"F","N","W","M","35.0","Traffic stop","1",1,"B","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",35,2,0,0,0,1,0,"b","M",24516,0.469,1,0,0,0,1,0,0,0
"138","austin",NA,"N","N","B","M","34.0","Agg. Assault",">/=2",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",34,2,0,0,0,2,1,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"139","austin",NA,"F","Y","W","M","26.0","Domestic Disturbance","1",1,"L","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",26,2,0,0,0,1,0,"h","M",24516,0.469,1,0,0,0,0,0,1,0
"140","austin",NA,"N","N","B","M","32.0","Drug suspicion / drug warrant","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",32,2,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"141","austin",NA,"F","N","W","M","29.0","Disturbance",">/=1",1,"L","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",29,2,0,0,0,1,0,"h","M",24516,0.469,1,0,0,0,0,0,1,0
"142","austin",NA,"F","N","B","U","U","Suspicious activity / patrol, Vehicle","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",0,0,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"143","austin",2016-08-02,"F","N","B","M","17.0","Suspicious Person",">/=2",1,"B","M","Austin Police Department",8,3,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",17,1,4,0,0,2,1,"b","M",24516,0.469,1,0,0,0,1,0,0,0
"144","austin",2013-10-11,"N","Y","L","M","30.0","Other","1",2,"W;L","M;M","Austin Police Department",10,6,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",30,2,1,0,1,1,0,"h","M",24516,0.469,2,0,0,1,0,0,1,0
"145","austin",2016-06-04,"N","N","W","U","U","Suicidal Subject",">/=1",1,"W","M","Austin Police Department",6,7,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",0,0,3,1,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"146","austin",NA,"F","Y","W","M","61.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",61,4,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"147","austin",2016-03-04,"F","Y","W","M","25.0","Suspicious person",">/=4",1,"L","M","Austin Police Department",3,6,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",25,2,2,0,0,4,1,"h","M",24516,0.469,1,0,0,0,0,0,1,0
"148","austin",2011-05-12,"N","N","W","M","26.0","Stolen vehicle","1",2,"W;W","M;M","Austin Police Department",5,5,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",26,2,3,0,1,1,0,"w","M",24516,0.469,2,0,0,2,0,0,0,0
"149","austin",NA,"F","N","W","M","42.0","Stolen vehicle","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",42,3,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"150","austin",NA,"F","N","B","M","32.0","Suspicious activity / patrol","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",32,2,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"151","austin",NA,"F","Y","W","M","49.0","Shots fired / shooting","1",1,"W","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",49,3,0,0,0,1,0,"w","M",24516,0.469,1,0,0,1,0,0,0,0
"152","austin",NA,"N","Y","B","M","51.0","Robbery","1",2,"B;W","M;M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",51,3,0,0,1,1,0,"b","M",24516,0.469,2,0,0,1,1,0,0,0
"153","austin",NA,"N","N","L","M","46.0","Burglary / home invasion","1",1,"A","M","Austin Police Department",0,0,11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W",2,"neither",46,3,0,0,0,1,0,"a","M",24516,0.469,1,0,0,0,0,1,0,0
"154","baltimore",2014-01-30,"N","N","W","M","38.0",NA,"1",1,"U","U","Baltimore County Police Department",1,5,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",38,2,1,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"155","baltimore",2011-02-08,"N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",2,3,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,2,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"156","baltimore",2011-09-01,"N","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department",9,5,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,4,0,1,1,0,"b","U",29771,0.443,0,0,0,3,3,0,0,0
"157","baltimore",2011-09-01,"N","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department",9,5,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,4,0,1,1,0,"b","U",29771,0.443,0,0,0,3,3,0,0,0
"158","baltimore",2012-04-10,"N","U","B","U","U",NA,"1",2,"W;W","U","Baltimore Police Department",4,3,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,2,0,1,1,0,"w","U",29771,0.443,0,0,0,2,0,0,0,0
"159","baltimore",2014-03-18,"F","N","W","M","22.0",NA,"1",1,"U","U","Baltimore County Police Department",3,3,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",22,2,2,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"160","baltimore",NA,"F","U","B","U","U",NA,"1",3,"W;W;W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,1,1,0,"w","U",29771,0.443,0,0,0,3,0,0,0,0
"161","baltimore",2013-05-11,"N","Y","W","F","40.0",NA,"1",1,"U","U","Baltimore County Police Department",5,7,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",40,3,3,1,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"162","baltimore",2011-09-01,"F","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department",9,5,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,4,0,1,1,0,"b","U",29771,0.443,0,0,0,3,3,0,0,0
"163","baltimore",NA,"N","U","W","U","U",NA,"1",3,"W;W;W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,1,1,0,"w","U",29771,0.443,0,0,0,3,0,0,0,0
"164","baltimore",NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"w","U",29771,0.443,0,0,0,1,0,0,0,0
"165","baltimore",2015-11-11,"F","U","B","U","U",NA,"1",2,"W;B","U","Baltimore Police Department",11,4,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,1,0,1,1,0,"b","U",29771,0.443,0,0,0,1,1,0,0,0
"166","baltimore",NA,"F","U","B","U","U",NA,"1",3,"W;B;L","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,1,1,0,"b","U",29771,0.443,0,0,0,1,1,0,1,0
"167","baltimore",NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"168","baltimore",2010-02-10,"N","N","W","U","U",NA,"1",1,"U","U","Baltimore County Police Department",2,4,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,2,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"169","baltimore",2012-08-29,"N","Y","W","M","31.0",NA,"1",1,"U","U","Baltimore County Police Department",8,4,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",31,2,4,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"170","baltimore",NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"171","baltimore",NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"w","U",29771,0.443,0,0,0,1,0,0,0,0
"172","baltimore",2013-08-13,"N","N","B","U","U",NA,"1",1,"U","U","Baltimore County Police Department",8,3,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,4,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"173","baltimore",NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"w","U",29771,0.443,0,0,0,1,0,0,0,0
"174","baltimore",2013-06-05,"F","N","B","M","57.0",NA,"1",1,"U","U","Baltimore County Police Department",6,4,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",57,3,3,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"175","baltimore",NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"w","U",29771,0.443,0,0,0,1,0,0,0,0
"176","baltimore",NA,"N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"177","baltimore",NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"178","baltimore",NA,"N","U","W","U","U",NA,"1",1,"B","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"179","baltimore",2013-07-21,"F","N","W","M","49.0",NA,"1",1,"U","U","Baltimore County Police Department",7,1,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",49,3,3,1,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"180","baltimore",2011-09-25,"F","N","W","M","40.0",NA,"1",1,"U","U","Baltimore County Police Department",9,1,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",40,3,4,1,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
"181","baltimore",NA,"F","U","B","U","U",NA,"1",4,"B;B;B;W","U","Baltimore Police Department",0,0,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,0,0,1,1,0,"b","U",29771,0.443,0,0,0,1,3,0,0,0
"182","baltimore",2010-05-06,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department",5,5,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,3,0,0,1,0,"b","U",29771,0.443,0,0,0,0,1,0,0,0
"183","baltimore",2010-04-02,"N","U","B","U","U",NA,"1",2,"W;W","U","Baltimore Police Department",4,6,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",0,0,2,0,1,1,0,"w","U",29771,0.443,0,0,0,2,0,0,0,0
"184","baltimore",2014-07-22,"F","N","B","M","19.0",NA,"1",1,"U","U","Baltimore County Police Department",7,3,30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W",4,"east",19,1,3,0,0,1,0,"u","U",29771,0.443,0,0,1,0,0,0,0,0
