"City","id","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender"
"atlanta",2153881,NA,"N","U","B","M","30.0",NA,"1",1,"B","M","DeKalb County Police Department","0","0",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",30,2,"0",0,0,1,0,"b","M"
"atlanta",1311532,"2010-04-09","N","U","B","U","U",NA,"1",2,"W;B","M;M","DeKalb County Police Department","4","6",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",0,0,"2",0,1,1,0,"b","M"
"atlanta",773731,NA,"U","U","U","U","U",NA,"1",1,"U","U","DeKalb County Police Department","0","0",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",0,0,"0",0,0,1,0,"u","U"
"atlanta",3945141,"2015-06-04","N","U","B","M","28.0",NA,"1",2,"B;W","M;M","DeKalb County Police Department","6","5",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",28,2,"3",0,1,1,0,"b","M"
"atlanta",4758690,"2012-12-10","N","U","B","M","34.0",NA,"1",1,"B","M","DeKalb County Police Department","12","2",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",34,2,"2",0,0,1,0,"b","M"
"atlanta",3798724,"2011-10-08","F","N","U","U","U",NA,"10.0",1,"U","U","Atlanta Police Department","10","7",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",0,0,"1",1,0,10,1,"u","U"
"atlanta",3026428,NA,"F","N","U","U","U",NA,"17.0",3,"U","U","Atlanta Police Department","0","0",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",0,0,"0",0,1,17,1,"u","U"
"atlanta",2922002,"2013-09-06","N","U","U","U","U",NA,"1",1,"B","M","DeKalb County Police Department","9","6",38,"georgia",472522,420003,1250,1335,34582,3539,13662,"33.7629°N 84.4227°W","2","east",0,0,"4",0,0,1,0,"b","M"
"austin",4154649,NA,"F","Y","W","F","31.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",31,2,"0",0,0,1,0,"w","M"
"austin",3511184,"2012-03-02","N","Y","W","M","34.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department","3","6",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",34,2,"2",0,0,1,0,"w","M"
"austin",4110841,"2015-05-07","F","N","W","M","25.0","Other","1",3,"W;W;A","M;M;M","Austin Police Department","5","5",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",25,2,"3",0,1,1,0,"w","M"
"austin",4103610,"2015-05-07","F","Y","W","M","35.0","Shots fired / shooting","1",1,"H","M","Austin Police Department","5","5",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",35,2,"3",0,0,1,0,"h","M"
"austin",1625344,"2010-01-10","F","Y","L","M","16.0","Burglary / home invasion","1",1,"W","M","Austin Police Department","1","1",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",16,1,"1",1,0,1,0,"w","M"
"austin",4399238,"2016-06-04","N","N","W","U","U","Suicidal Subject",">/=1",1,"W","M","Austin Police Department","6","7",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",0,0,"3",1,0,1,0,"w","M"
"austin",3584180,"2014-08-09","F","Y","W","M","24.0","Robbery","1",2,"W;W","M;M","Austin Police Department","8","7",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",24,2,"4",1,1,1,0,"w","M"
"austin",1336330,NA,"N","Y","W","M","26.0","Weapons disturbance","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",26,2,"0",0,0,1,0,"w","M"
"austin",1113901,NA,"N","N","L","M","22.0","Traffic stop","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",22,2,"0",0,0,1,0,"w","M"
"austin",2958230,NA,"F","N","B","U","U","Suspicious activity / patrol, Vehicle","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"austin",3398828,NA,"N","Y","W","M","18.0","Warrant Service",">/=3",2,"W;W","M;M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",18,1,"0",0,1,3,1,"w","M"
"austin",751083,"2011-05-11","N","N","L","M","34.0","Fight / disorderly conduct","1",1,"W","M","Austin Police Department","5","4",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",34,2,"3",0,0,1,0,"w","M"
"austin",4102647,"2012-05-04","F","N","B","M","35.0","Traffic stop","1",1,"W","M","Austin Police Department","5","6",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",35,2,"3",0,0,1,0,"w","M"
"austin",4151088,NA,"F","N","W","F","26.0","Welfare Check",">/=12",2,"W;W","M;F","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",26,2,"0",0,1,12,1,"w","F"
"austin",4567014,"2011-09-05","F","Y","L","M","30.0","Shots fired / shooting","1",1,"H","M","Austin Police Department","9","2",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",30,2,"4",0,0,1,0,"h","M"
"austin",625608,NA,"N","Y","W","M","21.0","Robbery","1",2,"H;W","M;M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",21,2,"0",0,1,1,0,"h","M"
"austin",999699,"2015-07-02","F","Y","W","M","27.0","Shots fired / shooting","1",1,"W","M","Austin Police Department","7","5",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",27,2,"3",0,0,1,0,"w","M"
"austin",1080901,"2013-08-05","N","N","W","M","55.0","Traffic stop","1",1,"W","M","Austin Police Department","8","2",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",55,3,"4",0,0,1,0,"w","M"
"austin",1546687,NA,"F","Y","W","M","34.0","Suspicious Person",">/=20",3,"W;W;H","M;M;M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",34,2,"0",0,1,20,1,"w","M"
"austin",3026929,NA,"N","Y","B","M","30.0","Weapons disturbance","1",2,"H;W","F;M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",30,2,"0",0,1,1,0,"h","F"
"austin",2869196,NA,"F","N","W","M","35.0","Traffic stop","1",1,"B","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",35,2,"0",0,0,1,0,"b","M"
"austin",1596106,NA,"N","N","B","M","34.0","Agg. Assault",">/=2",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",34,2,"0",0,0,2,1,"w","M"
"austin",3246265,NA,"F","Y","W","M","26.0","Domestic Disturbance","1",1,"H","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",26,2,"0",0,0,1,0,"h","M"
"austin",2689852,NA,"N","N","B","M","32.0","Drug suspicion / drug warrant","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",32,2,"0",0,0,1,0,"w","M"
"austin",4307754,NA,"F","N","W","M","29.0","Disturbance",">/=1",1,"H","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",29,2,"0",0,0,1,0,"h","M"
"austin",994169,NA,"F","N","B","U","U","Suspicious activity / patrol, Vehicle","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",0,0,"0",0,0,1,0,"w","M"
"austin",1576524,"2016-08-02","F","N","B","M","17.0","Suspicious Person",">/=2",1,"B","M","Austin Police Department","8","3",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",17,1,"4",0,0,2,1,"b","M"
"austin",2315257,"2013-10-11","N","Y","L","M","30.0","Other","1",2,"W;H","M;M","Austin Police Department","10","6",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",30,2,"1",0,1,1,0,"h","M"
"austin",1603599,"2016-06-04","N","N","W","U","U","Suicidal Subject",">/=1",1,"W","M","Austin Police Department","6","7",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",0,0,"3",1,0,1,0,"w","M"
"austin",1688307,NA,"F","Y","W","M","61.0","Mental crisis / suicide attempt","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",61,4,"0",0,0,1,0,"w","M"
"austin",2149127,"2016-03-04","F","Y","W","M","25.0","Suspicious person",">/=4",1,"H","M","Austin Police Department","3","6",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",25,2,"2",0,0,4,1,"h","M"
"austin",762109,"2011-05-12","N","N","W","M","26.0","Stolen vehicle","1",2,"W;W","M;M","Austin Police Department","5","5",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",26,2,"3",0,1,1,0,"w","M"
"austin",1311932,NA,"F","N","W","M","42.0","Stolen vehicle","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",42,3,"0",0,0,1,0,"w","M"
"austin",3863120,NA,"F","N","B","M","32.0","Suspicious activity / patrol","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",32,2,"0",0,0,1,0,"w","M"
"austin",547936,NA,"F","Y","W","M","49.0","Shots fired / shooting","1",1,"W","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",49,3,"0",0,0,1,0,"w","M"
"austin",2467796,NA,"N","Y","B","M","51.0","Robbery","1",2,"B;W","M;M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",51,3,"0",0,1,1,0,"b","M"
"austin",4440920,NA,"N","N","L","M","46.0","Burglary / home invasion","1",1,"A","M","Austin Police Department","0","0",11,"texas",947890,790390,1993,3127,80992,3031,11702,"30.3039°N 97.7544°W","2","neither",46,3,"0",0,0,1,0,"a","M"
"baltimore",3914493,"2014-01-30","N","N","W","M","38.0",NA,"1",1,"U","U","Baltimore County Police Department","1","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",38,2,"1",0,0,1,0,"u","U"
"baltimore",4121026,"2011-02-08","N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","2","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,0,1,0,"b","U"
"baltimore",3657345,"2011-09-01","N","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department","9","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"4",0,1,1,0,"b","U"
"baltimore",4302278,"2011-09-01","N","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department","9","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"4",0,1,1,0,"b","U"
"baltimore",4227489,"2012-04-10","N","U","B","U","U",NA,"1",2,"W;W","U","Baltimore Police Department","4","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,1,1,0,"w","U"
"baltimore",938486,"2014-03-18","F","N","W","M","22.0",NA,"1",1,"U","U","Baltimore County Police Department","3","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",22,2,"2",0,0,1,0,"u","U"
"baltimore",336758,NA,"F","U","B","U","U",NA,"1",3,"W;W;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"w","U"
"baltimore",901721,"2013-05-11","N","Y","W","F","40.0",NA,"1",1,"U","U","Baltimore County Police Department","5","7",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",40,3,"3",1,0,1,0,"u","U"
"baltimore",1713483,"2011-09-01","F","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department","9","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"4",0,1,1,0,"b","U"
"baltimore",1266657,NA,"N","U","W","U","U",NA,"1",3,"W;W;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"w","U"
"baltimore",1746217,NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"w","U"
"baltimore",3671320,"2015-11-11","F","U","B","U","U",NA,"1",2,"W;B","U","Baltimore Police Department","11","4",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"1",0,1,1,0,"b","U"
"baltimore",1114426,NA,"F","U","B","U","U",NA,"1",3,"W;B;H","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"b","U"
"baltimore",2926935,NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",807792,"2010-02-10","N","N","W","U","U",NA,"1",1,"U","U","Baltimore County Police Department","2","4",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,0,1,0,"u","U"
"baltimore",4447855,"2012-08-29","N","Y","W","M","31.0",NA,"1",1,"U","U","Baltimore County Police Department","8","4",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",31,2,"4",0,0,1,0,"u","U"
"baltimore",4661039,NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",2784438,NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"w","U"
"baltimore",543887,"2013-08-13","N","N","B","U","U",NA,"1",1,"U","U","Baltimore County Police Department","8","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"4",0,0,1,0,"u","U"
"baltimore",3524111,NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"w","U"
"baltimore",3932311,"2013-06-05","F","N","B","M","57.0",NA,"1",1,"U","U","Baltimore County Police Department","6","4",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",57,3,"3",0,0,1,0,"u","U"
"baltimore",3674190,NA,"N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"w","U"
"baltimore",2082537,NA,"N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",3750396,NA,"F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",882145,NA,"N","U","W","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",2736781,"2013-07-21","F","N","W","M","49.0",NA,"1",1,"U","U","Baltimore County Police Department","7","1",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",49,3,"3",1,0,1,0,"u","U"
"baltimore",2538629,"2011-09-25","F","N","W","M","40.0",NA,"1",1,"U","U","Baltimore County Police Department","9","1",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",40,3,"4",1,0,1,0,"u","U"
"baltimore",3355537,NA,"F","U","B","U","U",NA,"1",4,"B;B;B;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"b","U"
"baltimore",3528437,"2010-05-06","F","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","5","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"3",0,0,1,0,"b","U"
"baltimore",1610051,"2010-04-02","N","U","B","U","U",NA,"1",2,"W;W","U","Baltimore Police Department","4","6",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,1,1,0,"w","U"
"baltimore",982979,"2014-07-22","F","N","B","M","19.0",NA,"1",1,"U","U","Baltimore County Police Department","7","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",19,1,"3",0,0,1,0,"u","U"
"baltimore",3632388,"2012-01-07","F","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","1","7",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"1",1,0,1,0,"w","U"
"baltimore",4269093,"2011-12-12","N","U","B","U","U",NA,"1",2,"W;W","U","Baltimore Police Department","12","2",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,1,1,0,"w","U"
"baltimore",256605,NA,"N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",4866097,"2014-06-06","N","U","L","U","U",NA,"1",2,"B;B","U","Baltimore Police Department","6","6",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"3",0,1,1,0,"b","U"
"baltimore",40578,NA,"N","U","B","U","U",NA,"1",2,"B;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"b","U"
"baltimore",4911342,NA,"F","U","B","U","U",NA,"1",2,"B;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"b","U"
"baltimore",1395605,"2011-09-01","N","U","B","U","U",NA,"1",6,"B;B;B;W;W;W","U","Baltimore Police Department","9","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"4",0,1,1,0,"b","U"
"baltimore",4532479,"2011-02-10","F","U","W","U","U",NA,"1",1,"W","U","Baltimore Police Department","2","5",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",0,0,1,0,"w","U"
"baltimore",478483,NA,"N","U","B","U","U",NA,"1",1,"B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"b","U"
"baltimore",4627851,NA,"F","U","B","U","U",NA,"1",2,"H;W","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"h","U"
"baltimore",4495943,NA,"N","U","B","U","U",NA,"1",3,"H;B;B","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,1,1,0,"b","U"
"baltimore",1608285,"2016-01-05","N","U","B","U","U",NA,"1",1,"W","U","Baltimore Police Department","1","3",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"1",0,0,1,0,"w","U"
"baltimore",2593825,NA,"N","U","L","U","U",NA,"1",1,"H","U","Baltimore Police Department","0","0",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"0",0,0,1,0,"h","U"
"baltimore",1035209,"2014-03-02","F","U","B","U","U",NA,"1",2,"W;H","U","Baltimore Police Department","3","1",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",0,0,"2",1,1,1,0,"h","U"
"baltimore",3797421,"2012-08-13","F","Y","W","M","35.0",NA,"1",1,"U","U","Baltimore County Police Department","8","2",30,"maryland",614664,620961,101,809,20952,7598,29342,"39.3000°N 76.6105°W","4","east",35,2,"4",0,0,1,0,"u","U"
